Champion,Region,Rank,Tier,Summoner
Gwen,NA,39,Diamond 1,dawgballz
Gwen,NA,40,Grandmaster,Polite Kitten
Gwen,NA,41,Grandmaster,CR Min
Gwen,NA,42,Master,EveryNowAndGwen
Gwen,NA,43,Grandmaster,TTV Solitified
Gwen,NA,44,Master,SunnySon
Gwen,NA,45,Master,KilllaaG
Gwen,NA,46,Master,WinKhan Vs Texas
Gwen,NA,47,Master,Shayden
Gwen,NA,48,Master,Phantom Miria
Gwen,NA,49,Grandmaster,小蚊子
Gwen,NA,50,Diamond 1,LímítTestíng
Gwen,NA,51,Grandmaster,Diqsin Mias
Gwen,NA,52,Master,superstar top1
Gwen,NA,53,Master,Vathyrn
Gwen,NA,54,Master,SSJ2GohanTop
Gwen,NA,55,Master,khaii
Gwen,NA,56,Master,hit and run
Gwen,NA,57,Master,deserve
Gwen,NA,58,Master,1stAmnesiaEXP
Gwen,NA,59,Grandmaster,Prod
Gwen,NA,60,Master,Flamingo
Gwen,NA,61,Master,zak
Gwen,NA,62,Master,Rocket
Gwen,NA,63,Master,RockPaperSnip
Gwen,NA,64,Master,콘비르
Gwen,NA,65,Master,Roitsz
Gwen,NA,66,Master,Ceanxyul
Gwen,NA,67,Master,Tie
Gwen,NA,68,Master,Grunkles
Gwen,NA,69,Master,Smoogums
Gwen,NA,70,Diamond 2,Entrancing
Gwen,NA,71,Master,handytaco
Gwen,NA,72,Master,Lekeru
Gwen,NA,73,Master,OHIO第一深情
Gwen,NA,74,Master,WishyWashy
Gwen,NA,75,Master,Cyborg AI
Gwen,NA,76,Diamond 2,Gwen Vore
Gwen,NA,77,Master,D4K
Gwen,NA,78,Diamond 1,Bestcheesecake
Gwen,NA,79,Diamond 2,pizza
Gwen,NA,80,Master,Onier999
Gwen,NA,81,Master,anish
Gwen,NA,82,Master,Fritz
Gwen,NA,83,Diamond 2,Gwens Panties
Gwen,NA,84,Master,Xiao Bing
Gwen,NA,85,Master,SK2
Gwen,NA,86,Master,bubbi
Gwen,NA,87,Diamond 1,Clef
Gwen,NA,88,Master,Camille Ferros
Gwen,NA,89,Diamond 2,VizorPlays
Gwen,NA,90,Master,Skum
Gwen,NA,91,Master,ARIVEN SOLOQGOAT
Gwen,NA,92,Master,CyanKip
Gwen,NA,93,Master,Antiqua
Gwen,NA,94,Diamond 1,Jenifer
Gwen,NA,95,Master,185内向社恐纯情男高
Gwen,NA,96,Diamond 1,ShootahFanboy
Gwen,NA,97,Diamond 2,Thesalos
Gwen,NA,98,Master,Arrogant
Gwen,NA,99,Diamond 1,TTV xeirzo
Gwen,NA,100,Diamond 2,MyBeautifulWife
Hecarim,NA,1,Challenger,HUNCHO HECAKING
Hecarim,NA,2,Challenger,optimal
Hecarim,NA,3,Grandmaster,DEOXYS
Hecarim,NA,4,Challenger,EGO
Hecarim,NA,5,Challenger,U Never Loved Me
Hecarim,NA,6,Challenger,IJY
Hecarim,NA,7,Grandmaster,leesin4
Hecarim,NA,8,Grandmaster,Alan
Hecarim,NA,9,Grandmaster,ABitBad
Hecarim,NA,10,Grandmaster,sokka
Hecarim,NA,11,Grandmaster,Tsukuyomi
Hecarim,NA,12,Challenger,爱伊莲恩
Hecarim,NA,13,Master,Zeenab
Hecarim,NA,14,Grandmaster,annanaccc
Hecarim,NA,15,Grandmaster,dokja
Hecarim,NA,16,Grandmaster,Olly839
Hecarim,NA,17,Master,Doaenel
Hecarim,NA,18,Grandmaster,Jgoo
Hecarim,NA,19,Grandmaster,S1XTEEN
Hecarim,NA,20,Master,Sneewo
Hecarim,NA,21,Grandmaster,happy blue frog
Hecarim,NA,22,Grandmaster,chickenboy22
Hecarim,NA,23,Master,Young AD
Hecarim,NA,24,Master,vincentscc
Hecarim,NA,25,Master,PlebbyPlebbian
Hecarim,NA,26,Master,战争之神
Hecarim,NA,27,Challenger,sean
Hecarim,NA,28,Master,매매진
Hecarim,NA,29,Grandmaster,Excelsis
Hecarim,NA,30,Master,Jordan in Paris
Hecarim,NA,31,Grandmaster,Tarzaned
Hecarim,NA,32,Master,dmF8nI6J304
Hecarim,NA,33,Grandmaster,kisno
Hecarim,NA,34,Master,Tar ai ais
Hecarim,NA,35,Master,ARIVEN SOLOQGOAT
Hecarim,NA,36,Challenger,play for lane
Hecarim,NA,37,Master,活心真如
Hecarim,NA,38,Master,POOPEATERPETER11
Hecarim,NA,39,Master,Pelza
Hecarim,NA,40,Master,Windy
Hecarim,NA,41,Master,L assasymphonie
Hecarim,NA,42,Master,JOLLYJUNGLER123
Hecarim,NA,43,Grandmaster,TOOGOOD
Hecarim,NA,44,Master,music enjoyer
Hecarim,NA,45,Master,STEPZ
Hecarim,NA,46,Master,Koshercash
Hecarim,NA,47,Master,Insomnia
Hecarim,NA,48,Master,Seko
Hecarim,NA,49,Master,petaval
Hecarim,NA,50,Master,PetoriaOasis
Hecarim,NA,51,Master,Spankbank
Hecarim,NA,52,Master,CompIain
Hecarim,NA,53,Master,Phase Rush
Hecarim,NA,54,Master,Blacked
Hecarim,NA,55,Grandmaster,但为君故
Hecarim,NA,56,Master,PhantomLured
Hecarim,NA,57,Master,drainerrr
Hecarim,NA,58,Master,dib
Hecarim,NA,59,Master,FREDOGAPv9
Hecarim,NA,60,Master,MdYYZyvr
Hecarim,NA,61,Master,pucci goat
Hecarim,NA,62,Master,Spramps
Hecarim,NA,63,Master,XzanderTheZodiac
Hecarim,NA,64,Master,112723
Hecarim,NA,65,Master,Norai
Hecarim,NA,66,Master,网易云故事听众
Hecarim,NA,67,Master,JerryX
Hecarim,NA,68,Master,Fãtëdº
Hecarim,NA,69,Master,Koko
Hecarim,NA,70,Diamond 1,quavo
Hecarim,NA,71,Diamond 1,kennnxie
Hecarim,NA,72,Master,Nightless
Hecarim,NA,73,Master,Rtiahiris
Hecarim,NA,74,Diamond 2,bongosalsa
Hecarim,NA,75,Master,No Love
Hecarim,NA,76,Master,Shi Yi Yue
Hecarim,NA,77,Master,BestRivenSiChuan
Hecarim,NA,78,Master,TOP DEAD CENTER
Hecarim,NA,79,Master,Fioras Futa Milk
Hecarim,NA,80,Master,Memesta
Hecarim,NA,81,Master,Gliocas
Hecarim,NA,82,Master,Kenxie
Hecarim,NA,83,Diamond 1,Draymond Green
Hecarim,NA,84,Master,Fitnessact
Hecarim,NA,85,Master,ImAProblem
Hecarim,NA,86,Master,Foviac
Hecarim,NA,87,Master,Sajed
Hecarim,NA,88,Master,Jaagan
Hecarim,NA,89,Diamond 2,Migyrek
Hecarim,NA,90,Diamond 1,nealer
Hecarim,NA,91,Diamond 1,HIBROHAM
Hecarim,NA,92,Master,hehxdcanc
Hecarim,NA,93,Master,取之性命木剑足矣
Hecarim,NA,94,Diamond 1,duo abuser 1
Hecarim,NA,95,Master,FLXCXN
Hecarim,NA,96,Master,Ornns Futa Forge
Hecarim,NA,97,Diamond 2,NoGank JustFarm
Hecarim,NA,98,Master,Lord Kuyari
Hecarim,NA,99,Master,xaariel
Hecarim,NA,100,Diamond 1,Kenxie
Heimerdinger,NA,1,Grandmaster,FLABREZU
Heimerdinger,NA,2,Grandmaster,DangIe
Heimerdinger,NA,3,Grandmaster,L P
Heimerdinger,NA,4,Challenger,roughbeanz
Heimerdinger,NA,5,Challenger,Isles3
Heimerdinger,NA,6,Master,LolGunslinger
Heimerdinger,NA,7,Challenger,Protos
Heimerdinger,NA,8,Grandmaster,Cosboat
Heimerdinger,NA,9,Grandmaster,Dicey
Heimerdinger,NA,10,Grandmaster,DDOSS
Heimerdinger,NA,11,Master,baul
Heimerdinger,NA,12,Grandmaster,ohbardito
Heimerdinger,NA,13,Grandmaster,Asleep
Heimerdinger,NA,14,Master,Sakura PaiPai
Heimerdinger,NA,15,Master,Indolecio
Heimerdinger,NA,16,Master,ScaIe
Heimerdinger,NA,17,Master,Heims
Heimerdinger,NA,18,Master,Tyrongus
Heimerdinger,NA,19,Master,20 Panda
Heimerdinger,NA,20,Master,URGOT SUPPORT OP
Heimerdinger,NA,21,Master,MrJimmyOG
Heimerdinger,NA,22,Diamond 1,Paimerdinger
Heimerdinger,NA,23,Master,Crab Gang
Heimerdinger,NA,24,Diamond 2,Distorted Utopia
Heimerdinger,NA,25,Master,Slyther6
Heimerdinger,NA,26,Master,SpicyLeftNut
Heimerdinger,NA,27,Diamond 2,veganpropoganda
Heimerdinger,NA,28,Master,moustachetacohat
Heimerdinger,NA,29,Master,bobphiji
Heimerdinger,NA,30,Master,Around
Heimerdinger,NA,31,Master,Booby Trap
Heimerdinger,NA,32,Master,Heim on Bush
Heimerdinger,NA,33,Diamond 2,McDong
Heimerdinger,NA,34,Master,blazenasty
Heimerdinger,NA,35,Diamond 2,WX Sakura paipai
Heimerdinger,NA,36,Master,Readthistwice
Heimerdinger,NA,37,Diamond 1,KingJC200000
Heimerdinger,NA,38,Master,heimerdonger
Heimerdinger,NA,39,Master,Dongeritis
Heimerdinger,NA,40,Master,TheShyFan1
Heimerdinger,NA,41,Diamond 2,BigBadBandit
Heimerdinger,NA,42,Master,Sun Origin
Heimerdinger,NA,43,Diamond 1,Emad the Turk
Heimerdinger,NA,44,Diamond 2,Skunksmen is dog
Heimerdinger,NA,45,Master,Kid sit down
Heimerdinger,NA,46,Master,HAHAHAHAAHA XD
Heimerdinger,NA,47,Master,Pumpylina
Heimerdinger,NA,48,Diamond 2,Khíx
Heimerdinger,NA,49,Master,Ichyio
Heimerdinger,NA,50,Diamond 2,OpenHeimer
Heimerdinger,NA,51,Diamond 2,i int you now
Heimerdinger,NA,52,Master,rainydaz3
Heimerdinger,NA,53,Diamond 2,OppenHeimer00
Heimerdinger,NA,54,Diamond 2,Heimer Bot
Heimerdinger,NA,55,Diamond 2,Nah Im Kitten
Heimerdinger,NA,56,Diamond 2,AntiCringeKitten
Heimerdinger,NA,57,Diamond 2,Twinedfive0
Heimerdinger,NA,58,Diamond 2,noganksforyou
Heimerdinger,NA,59,Master,doggychow
Heimerdinger,NA,60,Diamond 2,WildMan27
Heimerdinger,NA,61,Diamond 2,DarkLordDakwar
Heimerdinger,NA,62,Diamond 2,EGIRL JETPACK
Heimerdinger,NA,63,Diamond 2,Rie Takahashi
Heimerdinger,NA,64,Diamond 1,Là Flame
Heimerdinger,NA,65,Master,PlayerW
Heimerdinger,NA,66,Diamond 2,Civtor
Heimerdinger,NA,67,Diamond 2,ultimatemark5
Heimerdinger,NA,68,Master,BrainCansir
Heimerdinger,NA,69,Diamond 2,The ModFather
Heimerdinger,NA,70,Diamond 2,yidong 1997
Heimerdinger,NA,71,Diamond 2,BLUMPTRUCK
Heimerdinger,NA,72,Diamond 1,Sp4ceglider99
Heimerdinger,NA,73,Diamond 1,Goati
Heimerdinger,NA,74,Diamond 2,Lêë sïn
Heimerdinger,NA,75,Diamond 2,TheDeceitfulOne
Heimerdinger,NA,76,Master,Harry
Heimerdinger,NA,77,Master,skateboardguy99
Heimerdinger,NA,78,Diamond 2,fetus
Heimerdinger,NA,79,Diamond 2,Laboratory Larry
Heimerdinger,NA,80,Diamond 1,Joshua102
Heimerdinger,NA,81,Diamond 2,Jayce On Derulo
Heimerdinger,NA,82,Diamond 2,Mrjimmyog
Heimerdinger,NA,83,Diamond 2,bie e xin wo
Heimerdinger,NA,84,Diamond 2,UTA QFSG Fusion
Heimerdinger,NA,85,Master,banana
Heimerdinger,NA,86,Diamond 2,Yuiina
Heimerdinger,NA,87,Diamond 2,changgustar
Heimerdinger,NA,88,Diamond 2,OngTrumJay25
Heimerdinger,NA,89,Diamond 2,lllllIIIlllII
Heimerdinger,NA,90,Diamond 2,RvzStealth
Heimerdinger,NA,91,Diamond 2,Poke Men
Heimerdinger,NA,92,Diamond 2,circus dog
Heimerdinger,NA,93,Diamond 2,Veronikka
Heimerdinger,NA,94,Diamond 2,magiccarpet
Heimerdinger,NA,95,Diamond 2,Drazz
Heimerdinger,NA,96,Diamond 2,SUPERJZ2
Heimerdinger,NA,97,Diamond 2,PoopyPickle
Heimerdinger,NA,98,Diamond 2,ThePurpleAce
Heimerdinger,NA,99,Diamond 2,ZionFruits
Heimerdinger,NA,100,Diamond 2,Kitty
Hwei,NA,1,Challenger,teemomain85
Hwei,NA,2,Challenger,hamz
Hwei,NA,3,Challenger,Tyler
Hwei,NA,4,Challenger,Cupic Vtuber
Hwei,NA,5,Challenger,Szochs
Hwei,NA,6,Challenger,Nebula
Hwei,NA,7,Challenger,Yozu
Hwei,NA,8,Challenger,roughbeanz
Hwei,NA,9,Master,Jisoo Fanboy
Hwei,NA,10,Grandmaster,Midbeast
Hwei,NA,11,Master,pikmin player
Hwei,NA,12,Challenger,sth2die4
Hwei,NA,13,Grandmaster,Cupic
Hwei,NA,14,Challenger,bluu
Hwei,NA,15,Grandmaster,Cotogod
Hwei,NA,16,Grandmaster,dpi6400
Hwei,NA,17,Grandmaster,Cupic
Hwei,NA,18,Grandmaster,smurfyou
Hwei,NA,19,Master,Yousuf
Hwei,NA,20,Challenger,asdfasdfasds
Hwei,NA,21,Grandmaster,Joonho
Hwei,NA,22,Grandmaster,Gojo Sątoru
Hwei,NA,23,Grandmaster,Quantum
Hwei,NA,24,Challenger,PAPA
Hwei,NA,25,Master,HwaHwei
Hwei,NA,26,Master,Shrugz
Hwei,NA,27,Grandmaster,vincent
Hwei,NA,28,Master,Viceera
Hwei,NA,29,Master,FINDlNG TEEMO
Hwei,NA,30,Master,animal destroyer
Hwei,NA,31,Master,goodest adc
Hwei,NA,32,Master,Deker
Hwei,NA,33,Master,Hwei
Hwei,NA,34,Master,read
Hwei,NA,35,Master,GiftedByGods
Hwei,NA,36,Diamond 2,Skeeee
Hwei,NA,37,Master,Urason
Hwei,NA,38,Master,maces
Hwei,NA,39,Master,Neversaw
Hwei,NA,40,Master,Vital
Hwei,NA,41,Master,i have smol pp
Hwei,NA,42,Master,Dish
Hwei,NA,43,Master,Lunch
Hwei,NA,44,Diamond 2,bjfly
Hwei,NA,45,Master,Noubu
Hwei,NA,46,Master,a1cu
Hwei,NA,47,Master,bradleyyy
Hwei,NA,48,Master,BluFshh
Hwei,NA,49,Master,cats 1over
Hwei,NA,50,Grandmaster,小奶栗
Hwei,NA,51,Grandmaster,Djinn
Hwei,NA,52,Master,Squírt Mommy
Hwei,NA,53,Master,Gamerxz
Hwei,NA,54,Master,Doya
Hwei,NA,55,Master,prince of hell
Hwei,NA,56,Diamond 1,Izzled
Hwei,NA,57,Master,HolyCarrot
Hwei,NA,58,Master,Syched
Hwei,NA,59,Master,IcFrosty9
Hwei,NA,60,Master,Stardust
Hwei,NA,61,Diamond 2,AreYouHiOnCrack
Hwei,NA,62,Master,Sora
Hwei,NA,63,Master,charsas
Hwei,NA,64,Master,Öneway
Hwei,NA,65,Master,Mooncakes
Hwei,NA,66,Master,noc
Hwei,NA,67,Master,League of Tilted
Hwei,NA,68,Master,ritzius
Hwei,NA,69,Master,AyHwey
Hwei,NA,70,Master,Asura
Hwei,NA,71,Master,Mitsuha Emilia
Hwei,NA,72,Master,Light
Hwei,NA,73,Diamond 2,moki val
Hwei,NA,74,Diamond 1,DesiChan
Hwei,NA,75,Grandmaster,4lias
Hwei,NA,76,Master,Speeky
Hwei,NA,77,Master,STOP BAN ME PLOX
Hwei,NA,78,Master,DiqWiggler
Hwei,NA,79,Master,Clover
Hwei,NA,80,Master,NekoSakana
Hwei,NA,81,Master,Dino
Hwei,NA,82,Master,drowsy lagoon
Hwei,NA,83,Master,LIL BUSSY MANG
Hwei,NA,84,Master,LOCK IN
Hwei,NA,85,Master,bananìn
Hwei,NA,86,Diamond 1,Salastrus
Hwei,NA,87,Diamond 1,FranceTheMute
Hwei,NA,88,Master,Cnd
Hwei,NA,89,Master,Squirt Daddy
Hwei,NA,90,Master,ShadyFM
Hwei,NA,91,Master,ShinyObject
Hwei,NA,92,Diamond 2,Snow
Hwei,NA,93,Diamond 2,Lux Brumalis
Hwei,NA,94,Master,stan lesserafim
Hwei,NA,95,Master,Mıdnıght
Hwei,NA,96,Diamond 1,LegitKorea
Hwei,NA,97,Master,Katsuneri
Hwei,NA,98,Master,Godlike Footsies
Hwei,NA,99,Master,photonwaves
Hwei,NA,100,Master,소원을말해봐
Illaoi,NA,1,Grandmaster,Vibing Grandpa
Illaoi,NA,2,Grandmaster,lost puppy
Illaoi,NA,3,Master,Pleinair
Illaoi,NA,4,Master,Cowfan
Illaoi,NA,5,Challenger,TR1LL
Illaoi,NA,6,Master,idislikeyouall
Illaoi,NA,7,Grandmaster,Itstk
Illaoi,NA,8,Grandmaster,Maxxxxxxx
Illaoi,NA,9,Grandmaster,gorillajones
Illaoi,NA,10,Master,Luvboy
Illaoi,NA,11,Master,SergIbaka187
Illaoi,NA,12,Master,THE SUPER GOONER
Illaoi,NA,13,Master,knowbrain1014
Illaoi,NA,14,Master,spacesword
Illaoi,NA,15,Master,TTV AntcliffLIVE
Illaoi,NA,16,Grandmaster,TOPLANE101
Illaoi,NA,17,Master,Antcliff
Illaoi,NA,18,Grandmaster,유상모
Illaoi,NA,19,Master,meslayer
Illaoi,NA,20,Master,Summoner V
Illaoi,NA,21,Master,Hello Universe
Illaoi,NA,22,Master,Qyxyr
Illaoi,NA,23,Master,Kwamai
Illaoi,NA,24,Master,gofer
Illaoi,NA,25,Master,Blood Vas ADC 2
Illaoi,NA,26,Master,DeniedMachewMan
Illaoi,NA,27,Master,DirtyMobs
Illaoi,NA,28,Master,Hachiragi
Illaoi,NA,29,Master,Tentacle Meme
Illaoi,NA,30,Master,Hentai Pentai
Illaoi,NA,31,Master,kslayer101
Illaoi,NA,32,Master,GhastlyDestroyr
Illaoi,NA,33,Master,GeneralAtheist
Illaoi,NA,34,Master,LOWTESTOSTERONE
Illaoi,NA,35,Master,GoBackToWork
Illaoi,NA,36,Master,TheKrakenGoddess
Illaoi,NA,37,Master,HIGHTESTOSTERONE
Illaoi,NA,38,Master,SOLA REMIX
Illaoi,NA,39,Master,满船清梦压星河
Illaoi,NA,40,Master,PulgoMaster
Illaoi,NA,41,Master,XO TOUR LlF3
Illaoi,NA,42,Diamond 1,Kyle Yan
Illaoi,NA,43,Master,IntingAhriTop
Illaoi,NA,44,Master,Marksman2142
Illaoi,NA,45,Master,Young AD
Illaoi,NA,46,Master,Legend of Illaoi
Illaoi,NA,47,Master,RHOMBUHLOID
Illaoi,NA,48,Master,CrushmeIllaoi
Illaoi,NA,49,Diamond 1,SomBee
Illaoi,NA,50,Master,JFKHADNOWlNDWAIl
Illaoi,NA,51,Master,prodx
Illaoi,NA,52,Master,U 4ever
Illaoi,NA,53,Master,Husk of Man
Illaoi,NA,54,Master,MaCaRock
Illaoi,NA,55,Master,Tman01
Illaoi,NA,56,Master,illumi zoldyck
Illaoi,NA,57,Master,pnis lol
Illaoi,NA,58,Master,lilseabas
Illaoi,NA,59,Master,RaneClouds
Illaoi,NA,60,Master,0xFFFFFFFF
Illaoi,NA,61,Master,Issadream
Illaoi,NA,62,Diamond 1,Newman1234
Illaoi,NA,63,Master,KrakenGod
Illaoi,NA,64,Diamond 1,fallendemonmk
Illaoi,NA,65,Master,Hanzling
Illaoi,NA,66,Master,TOP GRINDER
Illaoi,NA,67,Master,Dannya
Illaoi,NA,68,Master,DIZZI
Illaoi,NA,69,Master,TheBoarHatBar
Illaoi,NA,70,Diamond 1,S R OMEGALUL
Illaoi,NA,71,Diamond 2,King of Micro
Illaoi,NA,72,Master,Mai
Illaoi,NA,73,Diamond 2,disgusting inter
Illaoi,NA,74,Diamond 1,Mrlaheydrunkass
Illaoi,NA,75,Diamond 2,Wimpy Duck
Illaoi,NA,76,Master,Drexxster
Illaoi,NA,77,Master,Blackvemon
Illaoi,NA,78,Master,Ryguy41345
Illaoi,NA,79,Master,Pachka Sigaret
Illaoi,NA,80,Master,ThatOneGamer
Illaoi,NA,81,Master,Geobukseon
Illaoi,NA,82,Diamond 2,KatanaInTheHat
Illaoi,NA,83,Master,SauceK
Illaoi,NA,84,Master,Nurdistheword
Illaoi,NA,85,Diamond 2,ilikepiggies
Illaoi,NA,86,Master,198cm99kg18cm
Illaoi,NA,87,Master,Invern
Illaoi,NA,88,Diamond 1,mango
Illaoi,NA,89,Diamond 1,TheMobs
Illaoi,NA,90,Master,charsas
Illaoi,NA,91,Diamond 2,MarthakFuYsL
Illaoi,NA,92,Master,I love Korea
Illaoi,NA,93,Diamond 1,63 IQ Big Brain
Illaoi,NA,94,Diamond 2,ten tickles XD
Illaoi,NA,95,Diamond 2,Big Guy Bry
Illaoi,NA,96,Diamond 1,AhriTopInter
Illaoi,NA,97,Diamond 1,win lane
Illaoi,NA,98,Master,VexxedDragon
Illaoi,NA,99,Master,Nitro on ice
Illaoi,NA,100,Master,Shepherd of Elo
Irelia,NA,1,Grandmaster,Rohanski
Irelia,NA,2,Grandmaster,Zeffry Aboujeeni
Irelia,NA,3,Grandmaster,TOP KING
Irelia,NA,4,Challenger,闪光小星
Irelia,NA,5,Grandmaster,Kamitsuki Sakura
Irelia,NA,6,Challenger,Shockey
Irelia,NA,7,Challenger,Zalt
Irelia,NA,8,Master,The PlayMaker O
Irelia,NA,9,Grandmaster,pika
Irelia,NA,10,Master,iksnahoR
Irelia,NA,11,Master,いずみ
Irelia,NA,12,Grandmaster,Yaphiser
Irelia,NA,13,Challenger,Chovy
Irelia,NA,14,Master,3344
Irelia,NA,15,Master,PRINCEMPERORGOD
Irelia,NA,16,Master,2teams10piggies
Irelia,NA,17,Master,sweeho
Irelia,NA,18,Challenger,mysmysmysmys
Irelia,NA,19,Master,Perfect Day
Irelia,NA,20,Grandmaster,Panyyan
Irelia,NA,21,Grandmaster,Airflash
Irelia,NA,22,Master,Kalum
Irelia,NA,23,Grandmaster,rain
Irelia,NA,24,Master,Sniper
Irelia,NA,25,Master,Someday One Day
Irelia,NA,26,Master,I GEOFFREY I
Irelia,NA,27,Master,Greasy Italian
Irelia,NA,28,Master,jj azhy
Irelia,NA,29,Diamond 1,Daddy chill 0
Irelia,NA,30,Master,Skitty
Irelia,NA,31,Master,dlwlrma
Irelia,NA,32,Grandmaster,forfunnotiltpls
Irelia,NA,33,Master,Journey
Irelia,NA,34,Grandmaster,VulnerabIe Laner
Irelia,NA,35,Master,Hwei
Irelia,NA,36,Grandmaster,유상모
Irelia,NA,37,Grandmaster,Srtty
Irelia,NA,38,Master,225
Irelia,NA,39,Master,I Take Drugs
Irelia,NA,40,Master,Antcliff
Irelia,NA,41,Master,SkandaLoL
Irelia,NA,42,Master,NoodleInAWok
Irelia,NA,43,Master,H3PHA35TU5
Irelia,NA,44,Master,Cupid
Irelia,NA,45,Master,AFKSPLITPUSHONLY
Irelia,NA,46,Master,trembleh
Irelia,NA,47,Master,AwesomeTank
Irelia,NA,48,Master,WandererofChina
Irelia,NA,49,Master,undds
Irelia,NA,50,Master,jiba
Irelia,NA,51,Master,Zed Need Buff
Irelia,NA,52,Master,一路向北
Irelia,NA,53,Master,BoeZoh
Irelia,NA,54,Master,Vietnamese Caps
Irelia,NA,55,Master,IRELKING
Irelia,NA,56,Master,Kurai
Irelia,NA,57,Master,hit and run
Irelia,NA,58,Master,TianmenSquare69
Irelia,NA,59,Master,GlueSnorter
Irelia,NA,60,Master,Notzu
Irelia,NA,61,Master,WX Rohanski
Irelia,NA,62,Master,penay
Irelia,NA,63,Master,ahaugs
Irelia,NA,64,Diamond 1,Artemis
Irelia,NA,65,Master,麦莉恩
Irelia,NA,66,Master,ARIVEN SOLOQGOAT
Irelia,NA,67,Master,Irelia Bot
Irelia,NA,68,Master,Karine
Irelia,NA,69,Master,shuolezaijian
Irelia,NA,70,Master,no rights for jg
Irelia,NA,71,Master,make it count
Irelia,NA,72,Master,Ego
Irelia,NA,73,Master,oooo
Irelia,NA,74,Master,whyplaythisgame
Irelia,NA,75,Master,1Game1Kill
Irelia,NA,76,Master,Circas
Irelia,NA,77,Master,IRELKING
Irelia,NA,78,Master,Kaiwen
Irelia,NA,79,Master,Hana3714
Irelia,NA,80,Master,SylasD
Irelia,NA,81,Master,MrJVT
Irelia,NA,82,Master,real LBJ
Irelia,NA,83,Master,Dunlop
Irelia,NA,84,Diamond 1,lucyonleague
Irelia,NA,85,Master,Phadead
Irelia,NA,86,Master,none love u
Irelia,NA,87,Master,Badaa
Irelia,NA,88,Master,Angelity
Irelia,NA,89,Diamond 2,Çapt
Irelia,NA,90,Master,Riven
Irelia,NA,91,Master,대 상 혁
Irelia,NA,92,Diamond 1,Sekki
Irelia,NA,93,Master,large888
Irelia,NA,94,Master,KGFaker
Irelia,NA,95,Master,UncleMoon
Irelia,NA,96,Master,Akenal
Irelia,NA,97,Diamond 2,MicroIntensive
Irelia,NA,98,Master,Alan
Irelia,NA,99,Diamond 2,AutoCritNSpin
Irelia,NA,100,Master,Goo E
Ivern,NA,1,Challenger,jamican banana
Ivern,NA,2,Challenger,garbo
Ivern,NA,3,Challenger,JungIe Barber
Ivern,NA,4,Grandmaster,Vyvan Le
Ivern,NA,5,Grandmaster,Dendrophilia
Ivern,NA,6,Grandmaster,Jitty
Ivern,NA,7,Grandmaster,1929
Ivern,NA,8,Master,kidbeatz
Ivern,NA,9,Master,KataIina
Ivern,NA,10,Master,IzHe4Real
Ivern,NA,11,Grandmaster,Texas
Ivern,NA,12,Grandmaster,oKyler1
Ivern,NA,13,Grandmaster,bluelinkthe8
Ivern,NA,14,Challenger,RoseThorn
Ivern,NA,15,Challenger,Aeon Crystal
Ivern,NA,16,Grandmaster,AlphaWolffy
Ivern,NA,17,Master,Guess da number
Ivern,NA,18,Master,EwokSoldier
Ivern,NA,19,Grandmaster,spongeBOBBBBBBBB
Ivern,NA,20,Master,Qesovofy
Ivern,NA,21,Master,12 years a jg
Ivern,NA,22,Master,River
Ivern,NA,23,Master,Chaser
Ivern,NA,24,Master,bunny wife
Ivern,NA,25,Master,EricSaysHi
Ivern,NA,26,Grandmaster,sokka
Ivern,NA,27,Master,twtv jittylol
Ivern,NA,28,Master,EKim09
Ivern,NA,29,Master,Herpaderpa
Ivern,NA,30,Master,bliss
Ivern,NA,31,Master,Godvern
Ivern,NA,32,Master,PINGSTAR
Ivern,NA,33,Master,aenalenjoyer6969
Ivern,NA,34,Master,jinx one trickk
Ivern,NA,35,Master,Kase
Ivern,NA,36,Master,Haglol
Ivern,NA,37,Master,cameraman1
Ivern,NA,38,Diamond 1,Astabroth
Ivern,NA,39,Master,DadeTheChefu
Ivern,NA,40,Master,gooby
Ivern,NA,41,Diamond 1,Schiiaporr
Ivern,NA,42,Master,Rabbit
Ivern,NA,43,Master,AkiraSpeedRacer
Ivern,NA,44,Master,QFSG Fusion
Ivern,NA,45,Diamond 1,40402
Ivern,NA,46,Master,Jim Cantore
Ivern,NA,47,Diamond 1,DMV Bomber55
Ivern,NA,48,Master,Eliass
Ivern,NA,49,Master,TokyoFlavor
Ivern,NA,50,Master,LOVEHUTCH
Ivern,NA,51,Master,MyWorld2Reign
Ivern,NA,52,Master,Arkhitman
Ivern,NA,53,Master,Blithine
Ivern,NA,54,Diamond 1,Namwen
Ivern,NA,55,Diamond 1,zork
Ivern,NA,56,Diamond 1,TeedersMcGee
Ivern,NA,57,Master,Haniagra
Ivern,NA,58,Diamond 2,Mr Owl
Ivern,NA,59,Diamond 1,ioFlo
Ivern,NA,60,Master,Irizu
Ivern,NA,61,Diamond 1,demondort
Ivern,NA,62,Diamond 2,deadlykill69
Ivern,NA,63,Master,Dry Wall Boxer
Ivern,NA,64,Diamond 1,0DEATHS
Ivern,NA,65,Diamond 2,Le Strategist
Ivern,NA,66,Master,Kripsus
Ivern,NA,67,Diamond 2,sammy2k1
Ivern,NA,68,Master,Doraemon Fan
Ivern,NA,69,Master,Crab Gang
Ivern,NA,70,Master,rladnjsqls
Ivern,NA,71,Master,gh0stface vxC11H
